# _tick,_time,frames,mean_episode_return_landlord,loss_landlord,mean_episode_return_landlord_up,loss_landlord_up,mean_episode_return_landlord_down,loss_landlord_down,mean_episode_return_bidding,loss_bidding
515,1777703590.6733947,824000,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.06183088198304176,0.020730992779135704,0.08488430827856064,0.25694817304611206
516,1777703592.449963,825600,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.06183088198304176,0.020730992779135704,0.08457635343074799,0.28850817680358887
517,1777703593.2418501,827200,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.06183088198304176,0.020730992779135704,0.08296489715576172,0.3434694707393646
518,1777703594.6896331,828800,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.06183088198304176,0.020730992779135704,0.08025674521923065,0.3366410732269287
519,1777703597.2607994,830400,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.06138909235596657,0.022591065615415573,0.08025674521923065,0.3366410732269287
520,1777703601.2562988,832000,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.06138909235596657,0.022591065615415573,0.08093695342540741,0.43181779980659485
521,1777703601.3265688,833600,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.06138909235596657,0.022591065615415573,0.07899542152881622,0.39332571625709534
522,1777703606.3371027,835200,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.061620116233825684,0.020561065524816513,0.07899542152881622,0.39332571625709534
523,1777703607.6297574,836800,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.061634037643671036,0.021116161718964577,0.07899542152881622,0.39332571625709534
524,1777703607.8805587,838400,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.06218144670128822,0.020283592864871025,0.07899542152881622,0.39332571625709534
525,1777703608.1352217,840000,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.06218144670128822,0.02249833010137081,0.07899542152881622,0.39332571625709534
526,1777703611.2064843,841600,-0.06098710000514984,0.02424582839012146,0.0614263154566288,0.024139579385519028,0.061784543097019196,0.025412652641534805,0.07899542152881622,0.39332571625709534
527,1777703617.8618143,843200,-0.06098710000514984,0.02424582839012146,0.061200279742479324,0.02350647933781147,0.061784543097019196,0.025412652641534805,0.07899542152881622,0.39332571625709534
528,1777703623.4066517,844800,-0.06098710000514984,0.02424582839012146,0.0605456568300724,0.021974734961986542,0.061784543097019196,0.025412652641534805,0.07899542152881622,0.39332571625709534
529,1777703623.757335,846400,-0.06044497713446617,0.02497543767094612,0.0605456568300724,0.021974734961986542,0.061784543097019196,0.025412652641534805,0.07899542152881622,0.39332571625709534
530,1777703624.6290648,848000,-0.06044497713446617,0.02497543767094612,0.060715463012456894,0.021555069833993912,0.061784543097019196,0.025412652641534805,0.07899542152881622,0.39332571625709534
531,1777703625.772576,849600,-0.06044497713446617,0.02497543767094612,0.06054157018661499,0.02170141227543354,0.061784543097019196,0.025412652641534805,0.07899542152881622,0.39332571625709534
532,1777703626.8780992,851200,-0.06044497713446617,0.02497543767094612,0.060523904860019684,0.023776846006512642,0.061784543097019196,0.025412652641534805,0.07899542152881622,0.39332571625709534
533,1777703627.115191,852800,-0.06044497713446617,0.02497543767094612,0.060523904860019684,0.023776846006512642,0.06139129400253296,0.022668704390525818,0.07899542152881622,0.39332571625709534
534,1777703627.18517,854400,-0.06044497713446617,0.02497543767094612,0.06019267067313194,0.024911686778068542,0.06139129400253296,0.022668704390525818,0.07899542152881622,0.39332571625709534
535,1777703633.3423374,856000,-0.06044497713446617,0.02497543767094612,0.06049530953168869,0.021786322817206383,0.06139129400253296,0.022668704390525818,0.07899542152881622,0.39332571625709534
536,1777703635.4180698,857600,-0.06041174754500389,0.025848379358649254,0.06049530953168869,0.021786322817206383,0.06139129400253296,0.022668704390525818,0.07899542152881622,0.39332571625709534
537,1777703639.4875379,859200,-0.06041174754500389,0.025848379358649254,0.060347169637680054,0.02272213250398636,0.06139129400253296,0.022668704390525818,0.07899542152881622,0.39332571625709534
538,1777703640.0435674,860800,-0.06032488867640495,0.02409627102315426,0.060347169637680054,0.02272213250398636,0.06139129400253296,0.022668704390525818,0.07899542152881622,0.39332571625709534
539,1777703642.7443504,862400,-0.060175035148859024,0.026523223146796227,0.060347169637680054,0.02272213250398636,0.06139129400253296,0.022668704390525818,0.07899542152881622,0.39332571625709534
540,1777703643.0053918,864000,-0.06012812629342079,0.028070151805877686,0.060347169637680054,0.02272213250398636,0.06139129400253296,0.022668704390525818,0.07899542152881622,0.39332571625709534
541,1777703645.2954173,865600,-0.06004234775900841,0.02499646134674549,0.060347169637680054,0.02272213250398636,0.06139129400253296,0.022668704390525818,0.07899542152881622,0.39332571625709534
542,1777703648.3594525,867200,-0.05993064120411873,0.02551783248782158,0.060347169637680054,0.02272213250398636,0.06139129400253296,0.022668704390525818,0.07899542152881622,0.39332571625709534
543,1777703649.3710535,868800,-0.05984441563487053,0.025449808686971664,0.060347169637680054,0.02272213250398636,0.06139129400253296,0.022668704390525818,0.07899542152881622,0.39332571625709534
544,1777703651.8542414,870400,-0.05984441563487053,0.025449808686971664,0.060347169637680054,0.02272213250398636,0.060870978981256485,0.0242625679820776,0.07899542152881622,0.39332571625709534
545,1777703658.852149,872000,-0.05984441563487053,0.025449808686971664,0.060347169637680054,0.02272213250398636,0.06001684069633484,0.024275077506899834,0.07899542152881622,0.39332571625709534
546,1777703663.2492971,873600,-0.05984441563487053,0.025449808686971664,0.060347169637680054,0.02272213250398636,0.05999944731593132,0.02149949036538601,0.07899542152881622,0.39332571625709534
547,1777703667.2954643,875200,-0.05984441563487053,0.025449808686971664,0.060347169637680054,0.02272213250398636,0.060349252074956894,0.02221362479031086,0.07899542152881622,0.39332571625709534
548,1777703668.6541154,876800,-0.05984441563487053,0.025449808686971664,0.060347169637680054,0.02272213250398636,0.060463692992925644,0.02313167043030262,0.07899542152881622,0.39332571625709534
549,1777703669.7205908,878400,-0.05984441563487053,0.025449808686971664,0.060347169637680054,0.02272213250398636,0.060443609952926636,0.023778090253472328,0.07899542152881622,0.39332571625709534
550,1777703671.3275225,880000,-0.05984441563487053,0.025449808686971664,0.060347169637680054,0.02272213250398636,0.06016713008284569,0.026354392990469933,0.07899542152881622,0.39332571625709534
551,1777703679.7347488,881600,-0.05984441563487053,0.025449808686971664,0.060156114399433136,0.022316375747323036,0.06016713008284569,0.026354392990469933,0.07899542152881622,0.39332571625709534
552,1777703681.5542426,883200,-0.059548910707235336,0.025957129895687103,0.060156114399433136,0.022316375747323036,0.06016713008284569,0.026354392990469933,0.07899542152881622,0.39332571625709534
553,1777703684.9501262,884800,-0.059548910707235336,0.025957129895687103,0.05957266315817833,0.02464638650417328,0.06016713008284569,0.026354392990469933,0.07899542152881622,0.39332571625709534
554,1777703686.0900903,886400,-0.059548910707235336,0.025957129895687103,0.05944862589240074,0.022260287776589394,0.06016713008284569,0.026354392990469933,0.07899542152881622,0.39332571625709534
555,1777703686.4241114,888000,-0.059548910707235336,0.025957129895687103,0.05953393504023552,0.026662476360797882,0.06016713008284569,0.026354392990469933,0.07899542152881622,0.39332571625709534
556,1777703688.0355613,889600,-0.059548910707235336,0.025957129895687103,0.05953393504023552,0.026662476360797882,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
557,1777703688.062232,891200,-0.059548910707235336,0.025957129895687103,0.05967166647315025,0.021850313991308212,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
558,1777703688.294697,892800,-0.059548910707235336,0.025957129895687103,0.05939879268407822,0.02379889227449894,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
559,1777703694.7400093,894400,-0.059548910707235336,0.025957129895687103,0.05985790118575096,0.020883886143565178,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
560,1777703695.90463,896000,-0.05949386581778526,0.025591084733605385,0.05985790118575096,0.020883886143565178,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
561,1777703700.1405473,897600,-0.05950746312737465,0.027834946289658546,0.05985790118575096,0.020883886143565178,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
562,1777703701.0722957,899200,-0.05950746312737465,0.027834946289658546,0.05947829410433769,0.0248823594301939,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
563,1777703702.32539,900800,-0.0594843290746212,0.028147749602794647,0.05947829410433769,0.0248823594301939,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
564,1777703702.999646,902400,-0.059739015996456146,0.027078470215201378,0.05947829410433769,0.0248823594301939,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
565,1777703703.324146,904000,-0.059930648654699326,0.027540339156985283,0.05947829410433769,0.0248823594301939,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
566,1777703704.831256,905600,-0.059831760823726654,0.025468425825238228,0.05947829410433769,0.0248823594301939,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
567,1777703708.367832,907200,-0.0592288002371788,0.024007651954889297,0.05947829410433769,0.0248823594301939,0.06022099405527115,0.02086707390844822,0.07899542152881622,0.39332571625709534
568,1777703715.5063455,908800,-0.0592288002371788,0.024007651954889297,0.05947829410433769,0.0248823594301939,0.060268696397542953,0.022512411698698997,0.07899542152881622,0.39332571625709534
569,1777703718.688313,910400,-0.0592288002371788,0.024007651954889297,0.05947829410433769,0.0248823594301939,0.06036108359694481,0.021331219002604485,0.07899542152881622,0.39332571625709534
570,1777703723.9765759,912000,-0.0592288002371788,0.024007651954889297,0.05947829410433769,0.0248823594301939,0.06008560582995415,0.0265677310526371,0.07899542152881622,0.39332571625709534
571,1777703726.8026001,913600,-0.0592288002371788,0.024007651954889297,0.05947829410433769,0.0248823594301939,0.05987759307026863,0.0235495176166296,0.07899542152881622,0.39332571625709534
572,1777703727.7555082,915200,-0.0592288002371788,0.024007651954889297,0.05947829410433769,0.0248823594301939,0.059625010937452316,0.025416435673832893,0.07899542152881622,0.39332571625709534
573,1777703730.1471815,916800,-0.0592288002371788,0.024007651954889297,0.05947829410433769,0.0248823594301939,0.05909426510334015,0.020129870623350143,0.07899542152881622,0.39332571625709534
574,1777703730.6518822,918400,-0.0592288002371788,0.024007651954889297,0.05947829410433769,0.0248823594301939,0.05895651504397392,0.0227463748306036,0.07899542152881622,0.39332571625709534
575,1777703740.6113343,920000,-0.05892558395862579,0.023462334647774696,0.05947829410433769,0.0248823594301939,0.05895651504397392,0.0227463748306036,0.07899542152881622,0.39332571625709534
576,1777703740.7803817,921600,-0.05892558395862579,0.023462334647774696,0.059382952749729156,0.02142350561916828,0.05895651504397392,0.0227463748306036,0.07899542152881622,0.39332571625709534
577,1777703741.292507,923200,-0.05892558395862579,0.023462334647774696,0.059382952749729156,0.02142350561916828,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
578,1777703745.0794566,924800,-0.05892558395862579,0.023462334647774696,0.0591224767267704,0.02243528701364994,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
579,1777703746.7392166,926400,-0.05892558395862579,0.023462334647774696,0.05891675874590874,0.023019595071673393,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
580,1777703747.6139243,928000,-0.05892558395862579,0.023462334647774696,0.05848288536071777,0.022277630865573883,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
581,1777703749.0515542,929600,-0.05892558395862579,0.023462334647774696,0.05808921530842781,0.021973730996251106,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
582,1777703750.866709,931200,-0.05892558395862579,0.023462334647774696,0.05836808681488037,0.023141631856560707,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
583,1777703752.0510092,932800,-0.05892558395862579,0.023462334647774696,0.058124713599681854,0.02240694686770439,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
584,1777703754.1024299,934400,-0.058681897819042206,0.024956120178103447,0.058124713599681854,0.02240694686770439,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
585,1777703757.3180292,936000,-0.058681897819042206,0.024956120178103447,0.05779372900724411,0.023079518228769302,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
586,1777703759.6776528,937600,-0.058939721435308456,0.024799775332212448,0.05779372900724411,0.023079518228769302,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
587,1777703760.310505,939200,-0.05933724343776703,0.025233693420886993,0.05779372900724411,0.023079518228769302,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
588,1777703761.794146,940800,-0.05863422155380249,0.024994807317852974,0.05779372900724411,0.023079518228769302,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
589,1777703762.0234916,942400,-0.05867062136530876,0.024374945089221,0.05779372900724411,0.023079518228769302,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
590,1777703764.6876988,944000,-0.058560121804475784,0.024574032053351402,0.05779372900724411,0.023079518228769302,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
591,1777703767.980556,945600,-0.05821802839636803,0.02570628747344017,0.05779372900724411,0.023079518228769302,0.05887274444103241,0.022875752300024033,0.07899542152881622,0.39332571625709534
592,1777703778.424281,947200,-0.05821802839636803,0.02570628747344017,0.05779372900724411,0.023079518228769302,0.058308277279138565,0.022189950570464134,0.07899542152881622,0.39332571625709534
593,1777703780.9067578,948800,-0.05821802839636803,0.02570628747344017,0.05779372900724411,0.023079518228769302,0.05834777653217316,0.02414640411734581,0.07899542152881622,0.39332571625709534
594,1777703783.5355113,950400,-0.05821802839636803,0.02570628747344017,0.05779372900724411,0.023079518228769302,0.05837520584464073,0.022876042872667313,0.07899542152881622,0.39332571625709534
595,1777703788.1893208,952000,-0.05821802839636803,0.02570628747344017,0.05779372900724411,0.023079518228769302,0.05847267806529999,0.0210246741771698,0.07899542152881622,0.39332571625709534
596,1777703788.453574,953600,-0.05821802839636803,0.02570628747344017,0.05779372900724411,0.023079518228769302,0.05844847485423088,0.02276236191391945,0.07899542152881622,0.39332571625709534
597,1777703789.582523,955200,-0.05821802839636803,0.02570628747344017,0.05779372900724411,0.023079518228769302,0.05798214673995972,0.021106429398059845,0.07899542152881622,0.39332571625709534
598,1777703790.757868,956800,-0.05821802839636803,0.02570628747344017,0.05779372900724411,0.023079518228769302,0.05870133265852928,0.018523961305618286,0.07899542152881622,0.39332571625709534
599,1777703799.3966687,958400,-0.058461666107177734,0.026700099930167198,0.05779372900724411,0.023079518228769302,0.05870133265852928,0.018523961305618286,0.07899542152881622,0.39332571625709534
600,1777703801.4394464,960000,-0.058461666107177734,0.026700099930167198,0.05779372900724411,0.023079518228769302,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
601,1777703801.8977168,961600,-0.058461666107177734,0.026700099930167198,0.058094460517168045,0.020696047693490982,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
602,1777703808.4441493,963200,-0.058461666107177734,0.026700099930167198,0.058485545217990875,0.022612737491726875,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
603,1777703808.6952064,964800,-0.058461666107177734,0.026700099930167198,0.05855453386902809,0.017865804955363274,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
604,1777703809.080808,966400,-0.058461666107177734,0.026700099930167198,0.05853933095932007,0.022187087684869766,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
605,1777703809.6257,968000,-0.058461666107177734,0.026700099930167198,0.05848425626754761,0.02394780144095421,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
606,1777703810.4988048,969600,-0.058461666107177734,0.026700099930167198,0.058546073734760284,0.022905243560671806,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
607,1777703812.01186,971200,-0.05824415013194084,0.02422027476131916,0.058546073734760284,0.022905243560671806,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
608,1777703813.741528,972800,-0.05824415013194084,0.02422027476131916,0.05858897045254707,0.022305898368358612,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
609,1777703817.1767762,974400,-0.05917258560657501,0.025735437870025635,0.05858897045254707,0.022305898368358612,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
610,1777703817.883122,976000,-0.05917258560657501,0.025735437870025635,0.05849865451455116,0.01925835758447647,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
611,1777703818.0837252,977600,-0.05873344838619232,0.022765377536416054,0.05849865451455116,0.01925835758447647,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
612,1777703820.262181,979200,-0.05894806608557701,0.023931331932544708,0.05849865451455116,0.01925835758447647,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
613,1777703820.99452,980800,-0.05881093069911003,0.022611960768699646,0.05849865451455116,0.01925835758447647,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
614,1777703823.1463256,982400,-0.05861445143818855,0.024217838421463966,0.05849865451455116,0.01925835758447647,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
615,1777703826.771861,984000,-0.05801887437701225,0.023151084780693054,0.05849865451455116,0.01925835758447647,0.0585535503923893,0.023479580879211426,0.07899542152881622,0.39332571625709534
616,1777703837.9407966,985600,-0.05801887437701225,0.023151084780693054,0.05849865451455116,0.01925835758447647,0.058773670345544815,0.022579161450266838,0.07899542152881622,0.39332571625709534
617,1777703840.8200953,987200,-0.05801887437701225,0.023151084780693054,0.05849865451455116,0.01925835758447647,0.05847152695059776,0.022416744381189346,0.07899542152881622,0.39332571625709534
618,1777703844.1771429,988800,-0.05801887437701225,0.023151084780693054,0.05849865451455116,0.01925835758447647,0.05853617563843727,0.02158711478114128,0.07899542152881622,0.39332571625709534
619,1777703848.0448172,990400,-0.05801887437701225,0.023151084780693054,0.05849865451455116,0.01925835758447647,0.058813001960515976,0.020002074539661407,0.07899542152881622,0.39332571625709534
620,1777703848.2887495,992000,-0.05801887437701225,0.023151084780693054,0.05849865451455116,0.01925835758447647,0.059101127088069916,0.021129058673977852,0.07899542152881622,0.39332571625709534
621,1777703848.7147286,993600,-0.05801887437701225,0.023151084780693054,0.05849865451455116,0.01925835758447647,0.05854179710149765,0.02239048480987549,0.07899542152881622,0.39332571625709534
622,1777703851.3062134,995200,-0.05801887437701225,0.023151084780693054,0.05849865451455116,0.01925835758447647,0.058596108108758926,0.019431326538324356,0.07899542152881622,0.39332571625709534
623,1777703858.229258,996800,-0.05824725329875946,0.02345884032547474,0.05849865451455116,0.01925835758447647,0.058596108108758926,0.019431326538324356,0.07899542152881622,0.39332571625709534
624,1777703860.599574,998400,-0.05824725329875946,0.02345884032547474,0.05849865451455116,0.01925835758447647,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
625,1777703862.6690536,1000000,-0.05824725329875946,0.02345884032547474,0.05843822658061981,0.021937526762485504,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
626,1777703868.9900665,1001600,-0.05824725329875946,0.02345884032547474,0.0585523396730423,0.02228638529777527,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
627,1777703869.4915378,1003200,-0.05824725329875946,0.02345884032547474,0.05834297090768814,0.02206980250775814,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
628,1777703869.8397138,1004800,-0.05824725329875946,0.02345884032547474,0.058550022542476654,0.02257588878273964,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
629,1777703871.3517532,1006400,-0.05824725329875946,0.02345884032547474,0.05834554508328438,0.02235035039484501,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
630,1777703871.7092519,1008000,-0.05806344375014305,0.025577157735824585,0.05834554508328438,0.02235035039484501,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
631,1777703871.8405724,1009600,-0.05806344375014305,0.025577157735824585,0.05751501023769379,0.024090051651000977,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
632,1777703873.0589626,1011200,-0.05806344375014305,0.025577157735824585,0.057446327060461044,0.02189585566520691,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
633,1777703874.5843022,1012800,-0.05794079601764679,0.022482246160507202,0.057446327060461044,0.02189585566520691,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
634,1777703877.1957858,1014400,-0.058073729276657104,0.02311457134783268,0.057446327060461044,0.02189585566520691,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
635,1777703878.772551,1016000,-0.05833108723163605,0.02404647134244442,0.057446327060461044,0.02189585566520691,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
636,1777703879.187384,1017600,-0.05833108723163605,0.02404647134244442,0.057375695556402206,0.020487885922193527,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
637,1777703879.3555098,1019200,-0.05849871411919594,0.023900672793388367,0.057375695556402206,0.020487885922193527,0.057759225368499756,0.02275613322854042,0.07899542152881622,0.39332571625709534
638,1777703881.5976794,1020800,-0.05849871411919594,0.023900672793388367,0.057375695556402206,0.020487885922193527,0.057759225368499756,0.02275613322854042,0.07951604574918747,0.2810124158859253
639,1777703881.8641853,1022400,-0.05855465680360794,0.02466736175119877,0.057375695556402206,0.020487885922193527,0.057759225368499756,0.02275613322854042,0.07951604574918747,0.2810124158859253
640,1777703885.4302976,1024000,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.057759225368499756,0.02275613322854042,0.07951604574918747,0.2810124158859253
641,1777703885.5283725,1025600,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.057759225368499756,0.02275613322854042,0.07842783629894257,0.24902953207492828
642,1777703890.2614899,1027200,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.057759225368499756,0.02275613322854042,0.07832008600234985,0.30230021476745605
643,1777703891.809993,1028800,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.057759225368499756,0.02275613322854042,0.0787888839840889,0.3746784031391144
644,1777703892.2791214,1030400,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.057759225368499756,0.02275613322854042,0.07862690836191177,0.4107213616371155
645,1777703900.3825636,1032000,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.058025144040584564,0.021577751263976097,0.07862690836191177,0.4107213616371155
646,1777703900.6294377,1033600,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.05783119425177574,0.02355302684009075,0.07862690836191177,0.4107213616371155
647,1777703902.7313135,1035200,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.05776868760585785,0.02197903022170067,0.07862690836191177,0.4107213616371155
648,1777703905.4556928,1036800,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.05827048048377037,0.01974383369088173,0.07862690836191177,0.4107213616371155
649,1777703907.770276,1038400,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.05822557210922241,0.02261403016746044,0.07862690836191177,0.4107213616371155
650,1777703909.6552267,1040000,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.05748717114329338,0.02383563481271267,0.07862690836191177,0.4107213616371155
651,1777703910.1429162,1041600,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.057215526700019836,0.02348792552947998,0.07862690836191177,0.4107213616371155
652,1777703910.4651294,1043200,-0.05855425074696541,0.023011691868305206,0.057375695556402206,0.020487885922193527,0.057215526700019836,0.02348792552947998,0.07931817322969437,0.4342510998249054
653,1777703917.322381,1044800,-0.05813594534993172,0.02487999200820923,0.057375695556402206,0.020487885922193527,0.057215526700019836,0.02348792552947998,0.07931817322969437,0.4342510998249054
654,1777703919.0582728,1046400,-0.05813594534993172,0.02487999200820923,0.057375695556402206,0.020487885922193527,0.057215526700019836,0.02348792552947998,0.0789504423737526,0.30114996433258057
655,1777703920.8914704,1048000,-0.05813594534993172,0.02487999200820923,0.057375695556402206,0.020487885922193527,0.05742500722408295,0.02144327573478222,0.0789504423737526,0.30114996433258057
656,1777703921.987892,1049600,-0.05813594534993172,0.02487999200820923,0.057375695556402206,0.020487885922193527,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
657,1777703923.7548962,1051200,-0.05813594534993172,0.02487999200820923,0.057740263640880585,0.022038212046027184,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
658,1777703929.397496,1052800,-0.05813594534993172,0.02487999200820923,0.05807901546359062,0.023425688967108727,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
659,1777703930.1915736,1054400,-0.05813594534993172,0.02487999200820923,0.05783787742257118,0.021002935245633125,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
660,1777703930.4193287,1056000,-0.058295734226703644,0.02241595648229122,0.05783787742257118,0.021002935245633125,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
661,1777703931.179542,1057600,-0.058295734226703644,0.02241595648229122,0.05796826258301735,0.021511873230338097,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
662,1777703931.4385602,1059200,-0.058295734226703644,0.02241595648229122,0.05765891075134277,0.025438912212848663,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
663,1777703932.0475926,1060800,-0.058295734226703644,0.02241595648229122,0.057888515293598175,0.02373076230287552,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
664,1777703932.8100128,1062400,-0.05814974009990692,0.023276953026652336,0.057888515293598175,0.02373076230287552,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
665,1777703933.968269,1064000,-0.05814974009990692,0.023276953026652336,0.05775385722517967,0.021436411887407303,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
666,1777703935.7097754,1065600,-0.05806587263941765,0.022154061123728752,0.05775385722517967,0.021436411887407303,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
667,1777703937.0616362,1067200,-0.058117885142564774,0.02372651919722557,0.05775385722517967,0.021436411887407303,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
668,1777703937.9319808,1068800,-0.0578673779964447,0.024094194173812866,0.05775385722517967,0.021436411887407303,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
669,1777703940.2752774,1070400,-0.0578673779964447,0.024094194173812866,0.0575982891023159,0.019915157929062843,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
670,1777703941.0644078,1072000,-0.0580768957734108,0.024133695289492607,0.0575982891023159,0.019915157929062843,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
671,1777703943.8990476,1073600,-0.05820391699671745,0.023805707693099976,0.0575982891023159,0.019915157929062843,0.05742500722408295,0.02144327573478222,0.0773664265871048,0.262569785118103
672,1777703957.1872084,1075200,-0.05820391699671745,0.023805707693099976,0.0575982891023159,0.019915157929062843,0.057230088859796524,0.022185631096363068,0.0773664265871048,0.262569785118103
673,1777703962.4618459,1076800,-0.05820391699671745,0.023805707693099976,0.0575982891023159,0.019915157929062843,0.058033186942338943,0.023317093029618263,0.0773664265871048,0.262569785118103
